heart_rate,spo2,label
87.0,95.98,Normal
52.3,98.41,Warning
169.3,86.81,Danger
95.0,95.82,Normal
56.8,88.37,Danger
91.0,98.11,Normal
54.7,95.51,Warning
60.0,99.65,Normal
84.0,96.39,Normal
113.3,87.88,Danger
53.9,97.32,Warning
60.0,98.87,Normal
138.3,87.98,Danger
62.0,96.96,Normal
91.0,99.61,Normal
71.0,99.16,Normal
150.6,93.64,Danger
147.9,87.47,Danger
98.4,70.36,Danger
53.5,97.34,Warning
77.0,97.53,Normal
110.0,98.04,Warning
39.2,94.54,Danger
103.9,96.22,Warning
96.0,98.9,Normal
85.2,91.43,Warning
118.1,97.37,Warning
76.9,91.97,Warning
115.3,96.23,Warning
66.0,97.48,Normal
170.0,87.79,Danger
99.0,94.74,Warning
42.2,92.52,Danger
96.1,91.5,Warning
51.7,97.24,Warning
97.9,78.99,Danger
150.5,90.7,Danger
83.8,75.77,Danger
79.0,98.53,Normal
65.0,97.1,Normal
62.5,91.31,Warning
168.9,85.37,Danger
55.1,97.2,Warning
58.5,96.8,Warning
70.0,95.49,Normal
52.3,99.7,Warning
43.4,81.57,Danger
99.0,96.48,Normal
35.1,97.93,Danger
77.0,98.7,Normal
86.0,96.9,Normal
94.7,92.02,Warning
56.9,77.0,Danger
141.1,90.52,Danger
97.8,92.01,Warning
82.0,99.02,Normal
82.9,74.13,Danger
55.6,97.58,Warning
114.9,98.49,Warning
84.0,96.27,Normal
74.0,96.24,Normal
40.1,96.19,Danger
89.0,95.51,Normal
76.0,96.67,Normal
72.7,92.18,Warning
92.0,98.85,Normal
31.5,83.72,Danger
95.0,98.95,Normal
82.7,92.22,Warning
44.9,97.86,Danger
58.6,97.59,Warning
65.0,96.37,Normal
33.6,98.89,Danger
117.0,99.5,Warning
80.0,96.68,Normal
91.9,72.44,Danger
98.0,99.21,Normal
91.8,90.8,Warning
74.0,90.81,Warning
90.0,95.43,Normal
116.2,95.71,Warning
174.9,91.89,Danger
87.0,99.72,Normal
117.7,89.02,Danger
51.5,99.14,Warning
78.4,76.83,Danger
52.4,96.59,Warning
51.9,99.15,Warning
102.5,99.75,Warning
74.7,94.67,Warning
149.3,99.52,Danger
109.4,98.94,Warning
57.7,95.82,Warning
113.3,95.02,Warning
54.2,97.93,Warning
99.0,99.32,Normal
95.0,97.3,Normal
65.0,97.28,Normal
110.0,95.02,Warning
64.7,92.95,Warning
82.0,96.78,Normal
30.3,87.51,Danger
89.0,96.32,Normal
52.6,95.42,Warning
25.2,88.11,Danger
52.1,99.54,Warning
105.9,98.79,Warning
78.7,89.17,Danger
95.0,97.72,Normal
73.8,80.51,Danger
106.1,95.38,Warning
85.3,90.57,Warning
53.1,98.27,Warning
25.3,87.43,Danger
129.6,86.32,Danger
85.0,95.83,Normal
81.0,95.07,Normal
68.0,97.1,Normal
97.6,93.58,Warning
74.3,86.43,Danger
78.9,91.67,Warning
96.0,97.9,Normal
107.3,95.32,Warning
62.0,97.06,Normal
162.6,82.73,Danger
56.9,96.24,Warning
34.2,95.69,Danger
68.0,98.67,Normal
80.9,94.8,Warning
82.0,95.57,Normal
77.0,99.03,Normal
115.5,98.97,Warning
107.2,78.58,Danger
64.0,95.97,Normal
55.6,97.68,Warning
85.0,85.68,Danger
82.0,98.26,Normal
88.6,78.87,Danger
62.1,94.46,Warning
43.5,85.86,Danger
175.8,84.06,Danger
87.0,95.01,Normal
117.6,99.85,Warning
117.8,95.25,Warning
90.4,70.1,Danger
121.0,80.78,Danger
117.8,95.5,Warning
98.0,98.7,Normal
110.0,98.71,Warning
39.1,91.52,Danger
81.2,90.64,Warning
27.3,88.92,Danger
79.0,97.45,Normal
103.1,83.97,Danger
26.6,90.24,Danger
149.8,81.25,Danger
60.0,96.41,Normal
44.2,94.94,Danger
74.0,97.83,Normal
137.8,85.39,Danger
118.7,96.53,Warning
118.8,96.88,Warning
65.0,97.0,Normal
94.7,92.31,Warning
54.9,96.85,Warning
102.0,95.93,Warning
97.0,97.97,Normal
53.6,96.22,Warning
78.0,99.5,Normal
61.0,96.81,Normal
65.6,93.57,Warning
83.0,95.65,Normal
110.7,98.42,Warning
66.0,95.75,Normal
88.0,96.09,Normal
62.8,90.69,Warning
84.0,98.44,Normal
83.0,96.18,Normal
55.4,99.9,Warning
70.8,72.67,Danger
80.0,97.2,Normal
75.6,93.48,Warning
86.8,90.71,Warning
68.1,92.53,Warning
152.8,90.46,Danger
64.0,98.46,Normal
118.4,98.59,Warning
93.0,92.79,Warning
146.1,94.9,Danger
113.4,99.55,Warning
84.0,77.47,Danger
160.8,96.8,Danger
101.6,99.0,Warning
81.0,97.19,Normal
159.8,82.54,Danger
117.9,96.35,Warning
79.0,98.08,Normal
85.4,90.99,Warning
74.0,99.12,Normal
99.0,96.02,Normal
124.3,89.74,Danger
71.0,96.29,Normal
60.0,98.38,Normal
79.9,82.16,Danger
42.8,87.69,Danger
101.3,96.84,Warning
158.8,91.87,Danger
88.0,95.55,Normal
85.6,93.71,Warning
122.8,84.71,Danger
20.2,99.52,Danger
77.3,92.93,Warning
80.0,98.91,Normal
67.0,96.68,Normal
72.9,76.27,Danger
99.0,92.98,Warning
73.7,76.42,Danger
160.3,94.69,Danger
173.8,95.64,Danger
109.2,95.87,Warning
21.5,87.98,Danger
61.0,80.74,Danger
83.0,99.09,Normal
93.0,96.64,Normal
99.9,91.77,Warning
61.6,94.71,Warning
165.9,86.0,Danger
57.7,99.2,Warning
96.0,95.52,Normal
73.5,77.01,Danger
141.4,93.41,Danger
75.0,95.42,Normal
62.0,95.35,Normal
78.0,98.9,Normal
47.2,92.98,Danger
53.5,96.49,Warning
136.4,84.43,Danger
31.6,93.97,Danger
92.0,97.14,Normal
67.1,92.09,Warning
104.2,97.96,Warning
44.1,93.48,Danger
86.0,97.17,Normal
75.0,95.02,Normal
82.3,94.87,Warning
176.4,83.59,Danger
105.1,95.16,Warning
81.2,91.14,Warning
104.1,97.85,Warning
65.0,96.47,Normal
24.2,81.34,Danger
75.0,97.97,Normal
51.6,98.91,Warning
20.2,87.0,Danger
97.0,99.1,Normal
107.9,99.01,Warning
34.6,86.76,Danger
64.0,99.37,Normal
84.0,95.5,Normal
67.0,95.91,Normal
41.7,85.92,Danger
123.5,95.08,Danger
80.5,84.64,Danger
83.4,87.04,Danger
110.9,98.06,Warning
116.7,77.77,Danger
120.0,88.97,Danger
134.0,99.23,Danger
114.2,97.09,Warning
68.1,94.65,Warning
104.5,71.68,Danger
84.0,73.38,Danger
69.8,93.15,Warning
31.0,95.92,Danger
64.0,96.24,Normal
108.4,96.22,Warning
53.1,96.14,Warning
80.0,88.12,Danger
73.0,99.0,Normal
98.0,97.66,Normal
114.3,85.88,Danger
116.8,99.55,Warning
65.0,95.36,Normal
86.1,92.54,Warning
65.0,98.08,Normal
110.0,98.91,Warning
133.0,94.0,Danger
69.0,99.19,Normal
51.7,97.76,Warning
71.0,99.53,Normal
115.2,95.06,Warning
44.3,90.6,Danger
70.0,95.35,Normal
90.0,99.53,Normal
80.0,98.88,Normal
171.7,81.34,Danger
71.0,99.56,Normal
112.8,96.12,Warning
63.0,99.41,Normal
106.9,96.18,Warning
69.0,97.22,Normal
121.2,76.34,Danger
57.3,99.79,Warning
156.7,97.4,Danger
44.0,97.58,Danger
96.0,98.79,Normal
165.1,82.5,Danger
67.0,96.17,Normal
43.3,87.67,Danger
54.4,96.8,Warning
93.7,92.66,Warning
82.4,87.98,Danger
102.3,95.45,Warning
114.4,97.87,Warning
87.6,76.55,Danger
60.0,95.81,Normal
60.7,90.47,Warning
171.9,95.41,Danger
115.7,97.98,Warning
75.0,97.45,Normal
85.0,95.84,Normal
61.0,97.99,Normal
106.7,95.81,Warning
60.0,96.28,Normal
107.2,96.03,Warning
51.5,95.92,Warning
113.6,99.0,Warning
47.0,94.93,Danger
60.0,95.03,Normal
79.0,96.04,Normal
93.0,97.69,Normal
43.3,91.19,Danger
57.1,98.34,Warning
38.2,80.09,Danger
123.9,99.0,Danger
91.0,95.99,Normal
103.4,77.17,Danger
74.0,95.13,Normal
158.3,98.64,Danger
112.6,95.37,Warning
68.0,98.2,Normal
124.0,71.34,Danger
57.8,96.03,Warning
89.3,94.22,Warning
102.0,98.03,Warning
81.0,97.9,Normal
102.6,99.27,Warning
64.4,90.58,Warning
176.9,93.88,Danger
87.0,97.74,Normal
100.5,73.45,Danger
27.1,83.61,Danger
79.9,86.47,Danger
108.5,96.17,Warning
51.0,97.62,Warning
92.0,96.22,Normal
87.0,96.88,Normal
141.0,88.92,Danger
117.7,95.12,Warning
52.8,97.45,Warning
80.8,92.42,Warning
59.8,79.09,Danger
117.4,95.89,Warning
117.8,84.44,Danger
114.1,97.02,Warning
130.2,84.17,Danger
165.9,83.27,Danger
52.0,98.22,Warning
94.0,99.18,Normal
68.0,99.22,Normal
94.0,95.75,Normal
80.0,99.01,Normal
85.0,95.12,Normal
176.5,98.61,Danger
55.6,82.35,Danger
86.0,95.72,Normal
121.6,82.46,Danger
86.3,90.93,Warning
95.0,97.84,Normal
98.0,97.96,Normal
66.0,98.18,Normal
123.2,74.02,Danger
115.7,98.12,Warning
86.8,92.22,Warning
135.5,80.38,Danger
87.0,95.73,Normal
109.4,95.13,Warning
174.5,91.53,Danger
79.0,95.59,Normal
97.0,99.29,Normal
95.0,95.27,Normal
90.0,97.3,Normal
104.8,97.86,Warning
118.2,97.26,Warning
41.6,85.86,Danger
23.0,86.25,Danger
101.9,75.05,Danger
91.7,90.6,Warning
129.0,81.5,Danger
35.8,98.36,Danger
148.2,97.86,Danger
78.0,96.43,Normal
114.7,96.12,Warning
51.6,98.84,Warning
80.0,96.53,Normal
72.3,94.11,Warning
159.3,95.04,Danger
21.9,83.35,Danger
90.2,90.15,Warning
69.2,79.01,Danger
71.0,98.31,Normal
161.2,90.43,Danger
88.3,93.24,Warning
67.0,99.03,Normal
51.9,95.74,Warning
81.3,94.76,Warning
86.8,94.5,Warning
95.8,90.26,Warning
115.7,96.71,Warning
111.8,98.25,Warning
63.8,81.31,Danger
126.3,86.1,Danger
63.0,95.37,Normal
130.5,96.41,Danger
21.3,84.65,Danger
46.2,81.76,Danger
24.2,89.81,Danger
110.0,78.75,Danger
132.1,83.76,Danger
89.4,93.18,Warning
46.9,90.58,Danger
95.0,95.05,Normal
97.0,96.66,Normal
85.0,97.64,Normal
89.7,70.07,Danger
99.0,99.15,Normal
71.0,97.7,Normal
61.5,92.89,Warning
51.6,96.84,Warning
118.0,99.8,Warning
98.5,94.35,Warning
98.0,98.44,Normal
45.7,84.23,Danger
52.1,77.17,Danger
77.0,98.31,Normal
69.0,96.52,Normal
120.5,88.0,Danger
118.1,96.07,Warning
136.7,83.64,Danger
47.2,88.92,Danger
96.0,99.3,Normal
52.5,95.26,Warning
56.7,99.49,Warning
105.9,76.95,Danger
95.0,97.51,Normal
77.0,99.81,Normal
124.8,82.31,Danger
63.5,93.31,Warning
53.9,98.55,Warning
64.0,96.72,Normal
104.6,80.96,Danger
142.5,83.17,Danger
104.5,82.35,Danger
75.0,96.07,Normal
94.1,91.64,Warning
99.0,70.28,Danger
175.4,85.42,Danger
62.0,99.81,Normal
115.4,95.82,Warning
41.8,83.49,Danger
75.0,99.12,Normal
75.0,97.19,Normal
107.4,98.8,Warning
128.6,91.85,Danger
88.0,98.65,Normal
90.1,86.24,Danger
94.0,99.44,Normal
179.5,89.77,Danger
99.0,98.72,Normal
53.7,97.82,Warning
81.0,99.74,Normal
101.6,99.81,Warning
53.0,96.85,Warning
74.0,97.39,Normal
93.0,98.88,Normal
81.0,95.99,Normal
57.5,97.16,Warning
27.2,94.61,Danger
154.9,85.0,Danger
60.0,96.43,Normal
51.3,97.7,Warning
112.9,98.36,Warning
91.5,93.33,Warning
75.3,82.78,Danger
76.3,75.7,Danger
160.3,94.02,Danger
80.0,95.03,Normal
78.0,97.36,Normal
94.6,88.79,Danger
136.7,93.91,Danger
79.0,95.72,Normal
81.0,99.3,Normal
116.4,98.73,Warning
102.0,99.29,Warning
64.0,99.33,Normal
86.0,98.82,Normal
73.0,97.87,Normal
156.7,88.54,Danger
71.0,97.12,Normal
108.6,99.59,Warning
128.5,86.48,Danger
34.2,87.98,Danger
37.9,96.61,Danger
129.4,86.49,Danger
64.0,95.16,Normal
79.4,94.85,Warning
105.5,95.68,Warning
105.4,99.72,Warning
97.1,93.73,Warning
56.4,95.98,Warning
70.0,98.16,Normal
91.0,95.26,Normal
96.1,93.14,Warning
87.0,96.12,Normal
56.8,97.65,Warning
67.0,99.07,Normal
74.0,97.22,Normal
73.9,82.52,Danger
53.0,98.0,Warning
78.0,85.32,Danger
90.0,95.28,Normal
87.0,99.91,Normal
45.5,95.66,Danger
50.6,73.88,Danger
119.8,87.25,Danger
37.0,98.97,Danger
131.2,80.51,Danger
96.0,97.42,Normal
44.2,87.95,Danger
113.1,71.24,Danger
55.0,96.73,Warning
69.0,97.56,Normal
84.0,98.69,Normal
79.0,96.24,Normal
56.6,89.08,Danger
87.0,92.51,Warning
113.0,96.38,Warning
91.0,96.44,Normal
60.0,96.12,Normal
45.7,86.1,Danger
99.6,90.11,Warning
116.8,96.1,Warning
62.0,95.78,Normal
44.2,86.0,Danger
95.7,78.83,Danger
66.7,91.44,Warning
57.3,95.22,Warning
67.0,96.36,Normal
98.0,95.23,Normal
139.3,87.23,Danger
65.1,94.5,Warning
87.0,97.05,Normal
101.0,99.15,Warning
20.1,88.73,Danger
84.0,99.61,Normal
51.9,97.66,Warning
68.0,98.45,Normal
86.0,98.19,Normal
98.0,97.08,Normal
178.9,89.97,Danger
90.7,94.56,Warning
116.5,96.83,Warning
96.0,96.89,Normal
77.2,93.25,Warning
92.0,98.67,Normal
72.2,92.18,Warning
94.0,99.82,Normal
178.3,81.56,Danger
44.8,94.21,Danger
74.0,95.96,Normal
98.0,99.04,Normal
44.1,93.09,Danger
86.0,95.3,Normal
113.6,98.42,Warning
71.0,96.11,Normal
80.0,95.17,Normal
67.0,97.49,Normal
108.4,95.88,Warning
58.6,97.03,Warning
22.2,91.06,Danger
56.7,97.18,Warning
58.1,98.83,Warning
51.7,96.52,Warning
63.0,97.03,Normal
22.6,97.14,Danger
53.8,99.18,Warning
31.4,87.08,Danger
51.3,97.47,Warning
133.2,85.59,Danger
51.5,99.53,Warning
90.0,95.04,Normal
67.0,99.94,Normal
78.0,99.84,Normal
90.8,90.2,Warning
144.3,97.51,Danger
51.2,95.72,Warning
94.0,99.49,Normal
157.0,95.29,Danger
78.0,98.74,Normal
145.7,85.71,Danger
84.8,86.5,Danger
82.7,90.36,Warning
94.9,93.16,Warning
98.2,93.19,Warning
139.6,97.04,Danger
51.9,96.21,Warning
47.1,90.51,Danger
121.0,86.68,Danger
77.0,98.77,Normal
43.1,97.7,Danger
37.3,91.21,Danger
97.0,96.4,Normal
83.5,93.94,Warning
85.0,97.03,Normal
104.4,96.99,Warning
26.1,87.29,Danger
116.6,98.04,Warning
95.0,99.17,Normal
93.0,98.51,Normal
67.0,97.63,Normal
55.7,97.63,Warning
107.4,76.39,Danger
129.0,86.23,Danger
97.0,96.43,Normal
32.9,88.58,Danger
127.6,76.71,Danger
62.6,93.1,Warning
65.8,91.76,Warning
67.0,97.38,Normal
121.9,92.83,Danger
89.0,96.24,Normal
68.0,99.71,Normal
158.5,92.07,Danger
28.1,84.22,Danger
124.5,70.59,Danger
96.0,97.91,Normal
99.0,97.24,Normal
73.0,92.1,Warning
51.4,97.16,Warning
29.2,94.34,Danger
70.0,97.91,Normal
52.6,97.59,Warning
116.1,99.12,Warning
96.0,96.6,Normal
66.0,97.95,Normal
103.2,97.84,Warning
53.0,99.27,Warning
108.6,98.54,Warning
81.0,97.13,Normal
56.8,88.93,Danger
68.0,98.88,Normal
55.2,98.86,Warning
96.0,95.59,Normal
123.4,82.87,Danger
96.0,99.41,Normal
84.0,96.51,Normal
128.4,97.61,Danger
58.9,95.48,Warning
86.0,98.68,Normal
51.8,81.6,Danger
22.2,91.95,Danger
103.1,99.61,Warning
34.0,82.03,Danger
57.3,73.54,Danger
64.7,92.09,Warning
31.0,88.47,Danger
57.4,99.11,Warning
157.1,88.41,Danger
29.1,88.21,Danger
166.4,87.81,Danger
33.1,92.88,Danger
51.1,97.47,Warning
125.5,80.35,Danger
89.1,87.58,Danger
70.1,76.96,Danger
151.2,81.11,Danger
58.8,98.45,Warning
56.9,96.23,Warning
74.0,98.89,Normal
33.2,94.43,Danger
138.2,95.52,Danger
61.0,99.16,Normal
37.9,81.2,Danger
23.8,89.83,Danger
150.8,85.31,Danger
81.2,84.6,Danger
96.0,95.67,Normal
80.0,95.64,Normal
165.0,80.42,Danger
65.0,95.31,Normal
163.4,84.26,Danger
21.5,98.09,Danger
90.0,95.38,Normal
113.3,99.49,Warning
37.8,81.08,Danger
99.0,96.95,Normal
64.0,97.06,Normal
55.9,99.89,Warning
84.0,99.56,Normal
111.6,99.18,Warning
55.0,96.66,Warning
72.0,97.67,Normal
95.0,98.69,Normal
29.9,89.7,Danger
85.4,91.37,Warning
93.0,95.12,Normal
39.9,96.96,Danger
39.5,82.89,Danger
98.4,94.04,Warning
74.0,97.48,Normal
157.0,92.4,Danger
156.7,89.28,Danger
80.6,91.29,Warning
66.0,96.07,Normal
106.5,98.66,Warning
35.4,97.71,Danger
71.1,91.93,Warning
118.0,95.05,Warning
70.6,93.47,Warning
117.5,98.65,Warning
75.0,98.07,Normal
58.8,97.67,Warning
117.0,97.89,Warning
59.3,85.37,Danger
109.7,88.83,Danger
64.0,95.07,Normal
85.0,99.75,Normal
24.9,98.55,Danger
78.0,99.74,Normal
61.0,97.75,Normal
96.0,97.86,Normal
93.0,99.77,Normal
111.7,95.74,Warning
96.0,99.14,Normal
124.2,86.8,Danger
165.3,99.21,Danger
69.9,91.46,Warning
129.8,98.99,Danger
58.2,99.34,Warning
42.1,99.6,Danger
61.4,79.62,Danger
172.3,99.75,Danger
21.0,82.9,Danger
115.4,98.05,Warning
75.0,98.28,Normal
121.5,88.16,Danger
97.0,95.23,Normal
69.0,95.91,Normal
116.1,80.96,Danger
79.0,97.69,Normal
119.0,74.54,Danger
30.4,99.58,Danger
53.2,95.95,Warning
82.0,99.47,Normal
89.2,90.23,Warning
174.9,87.95,Danger
78.0,98.54,Normal
143.6,95.88,Danger
36.1,98.37,Danger
131.7,82.78,Danger
77.0,95.5,Normal
51.4,97.9,Warning
28.0,91.63,Danger
56.5,96.86,Warning
160.6,94.04,Danger
136.6,94.81,Danger
96.9,75.87,Danger
83.4,92.06,Warning
97.0,98.75,Normal
54.8,96.95,Warning
123.2,70.44,Danger
99.0,95.82,Normal
117.2,84.27,Danger
89.0,99.34,Normal
82.8,79.84,Danger
102.2,99.55,Warning
110.0,98.88,Warning
109.4,95.42,Warning
66.1,93.46,Warning
58.8,99.16,Warning
118.6,99.53,Warning
63.0,97.0,Normal
109.3,85.26,Danger
57.0,97.83,Warning
104.5,99.23,Warning
89.0,98.06,Normal
65.5,92.52,Warning
89.0,97.62,Normal
91.0,97.31,Normal
111.1,99.59,Warning
126.2,83.74,Danger
90.0,96.92,Normal
116.1,78.87,Danger
86.0,97.76,Normal
81.0,99.37,Normal
53.2,97.68,Warning
167.8,95.12,Danger
46.4,92.74,Danger
67.6,78.27,Danger
62.0,99.83,Normal
117.3,97.35,Warning
103.9,99.89,Warning
23.3,90.99,Danger
28.8,92.05,Danger
98.0,98.02,Normal
71.0,97.01,Normal
60.0,98.47,Normal
95.3,91.03,Warning
94.0,90.35,Warning
130.8,88.05,Danger
89.0,99.89,Normal
88.0,99.29,Normal
73.0,97.08,Normal
134.6,97.26,Danger
137.7,85.94,Danger
121.5,79.25,Danger
66.4,83.35,Danger
57.0,96.09,Warning
139.3,94.27,Danger
151.3,90.85,Danger
171.9,85.16,Danger
98.0,96.3,Normal
33.4,85.47,Danger
100.7,83.43,Danger
80.3,90.65,Warning
38.8,85.57,Danger
98.6,94.1,Warning
51.2,99.05,Warning
30.1,91.99,Danger
78.0,92.82,Warning
53.8,99.25,Warning
29.0,88.19,Danger
66.3,84.79,Danger
179.3,80.28,Danger
80.0,90.7,Warning
54.1,98.78,Warning
53.9,95.5,Warning
117.0,96.5,Warning
72.0,98.11,Normal
97.6,90.25,Warning
64.0,99.99,Normal
35.2,87.21,Danger
58.3,99.01,Warning
112.3,96.88,Warning
96.0,95.38,Normal
136.7,97.67,Danger
132.7,90.56,Danger
42.4,80.39,Danger
109.7,74.07,Danger
79.6,79.12,Danger
72.0,98.08,Normal
75.0,99.03,Normal
165.3,82.69,Danger
55.7,96.42,Warning
61.0,95.49,Normal
179.0,89.34,Danger
65.0,99.38,Normal
87.0,99.73,Normal
115.7,88.24,Danger
62.0,97.2,Normal
95.0,98.89,Normal
70.0,96.28,Normal
92.8,90.86,Warning
68.0,98.28,Normal
75.0,99.19,Normal
86.1,83.67,Danger
92.5,93.79,Warning
26.1,83.37,Danger
81.0,97.62,Normal
60.0,98.77,Normal
95.0,97.08,Normal
96.0,96.82,Normal
149.7,96.09,Danger
34.4,85.97,Danger
52.9,96.65,Warning
47.2,91.17,Danger
95.0,96.12,Normal
86.0,96.28,Normal
99.0,95.88,Normal
122.1,97.08,Danger
81.0,95.95,Normal
106.1,99.36,Warning
76.0,99.69,Normal
99.0,99.5,Normal
53.1,98.3,Warning
81.0,96.75,Normal
124.7,93.67,Danger
170.0,90.04,Danger
50.4,78.34,Danger
22.4,87.49,Danger
48.2,80.34,Danger
96.0,98.5,Normal
108.0,97.21,Warning
83.0,99.93,Normal
151.6,86.54,Danger
93.0,95.78,Normal
51.0,97.8,Warning
83.5,94.41,Warning
136.1,99.24,Danger
134.1,86.91,Danger
64.0,95.81,Normal
61.4,93.28,Warning
103.1,96.46,Warning
81.5,94.27,Warning
121.0,78.61,Danger
105.9,99.05,Warning
77.0,99.06,Normal
87.0,96.84,Normal
61.0,96.3,Normal
61.0,99.45,Normal
87.0,98.22,Normal
109.3,71.05,Danger
35.9,82.63,Danger
38.9,93.23,Danger
85.0,95.55,Normal
73.0,98.74,Normal
54.6,95.62,Warning
94.1,93.91,Warning
83.0,99.23,Normal
117.4,97.0,Warning
86.0,99.98,Normal
99.0,97.96,Normal
94.0,98.52,Normal
63.0,97.8,Normal
109.8,96.36,Warning
125.4,79.3,Danger
61.0,95.79,Normal
32.1,83.16,Danger
93.0,96.96,Normal
52.2,95.39,Warning
71.0,96.41,Normal
51.2,99.48,Warning
28.2,87.42,Danger
118.0,97.05,Warning
52.0,95.67,Warning
64.0,97.26,Normal
29.1,84.38,Danger
51.6,96.82,Warning
84.0,96.11,Normal
57.1,98.78,Warning
117.7,95.66,Warning
77.9,91.19,Warning
78.0,95.69,Normal
62.0,99.77,Normal
95.0,95.47,Normal
41.4,81.61,Danger
97.0,99.12,Normal
72.0,96.18,Normal
93.6,92.4,Warning
113.0,95.35,Warning
58.2,85.19,Danger
125.1,97.23,Danger
80.0,98.06,Normal
63.0,98.19,Normal
67.0,96.39,Normal
170.1,82.19,Danger
89.0,95.53,Normal
69.0,99.29,Normal
77.5,72.5,Danger
111.3,76.43,Danger
95.0,96.72,Normal
61.4,93.44,Warning
133.0,94.4,Danger
64.0,99.45,Normal
53.8,98.4,Warning
68.0,98.95,Normal
45.8,96.91,Danger
20.1,99.55,Danger
57.9,95.48,Warning
84.8,90.78,Warning
77.8,90.43,Warning
66.5,94.58,Warning
63.0,99.0,Normal
57.6,97.3,Warning
66.0,98.16,Normal
71.0,97.23,Normal
81.0,99.36,Normal
72.0,96.64,Normal
133.5,97.09,Danger
53.0,98.75,Warning
30.4,98.81,Danger
121.7,91.89,Danger
122.3,70.29,Danger
79.0,98.01,Normal
77.0,98.25,Normal
109.1,99.66,Warning
51.4,97.57,Warning
85.0,96.29,Normal
74.0,98.61,Normal
67.0,96.19,Normal
155.0,96.28,Danger
57.7,98.95,Warning
171.3,86.49,Danger
40.6,96.48,Danger
106.0,95.6,Warning
51.2,98.98,Warning
58.7,98.5,Warning
51.9,96.95,Warning
98.0,99.77,Normal
71.0,96.52,Normal
88.0,97.8,Normal
75.0,99.22,Normal
84.0,98.68,Normal
68.0,90.66,Warning
103.2,98.1,Warning
53.8,98.99,Warning
90.0,95.04,Normal
58.7,81.34,Danger
94.0,99.59,Normal
52.0,84.64,Danger
52.1,97.62,Warning
82.0,98.24,Normal
70.0,99.56,Normal
163.8,80.12,Danger
54.4,95.86,Warning
40.3,95.55,Danger
83.0,97.49,Normal
84.0,99.98,Normal
25.9,98.12,Danger
79.8,74.66,Danger
83.0,95.66,Normal
79.0,93.98,Warning
23.4,82.26,Danger
149.0,93.18,Danger
90.0,97.97,Normal
90.0,96.75,Normal
63.0,95.1,Normal
95.0,95.56,Normal
58.0,97.68,Warning
52.1,96.8,Warning
68.4,70.21,Danger
90.0,97.84,Normal
107.8,96.24,Warning
90.0,95.31,Normal
56.1,98.36,Warning
54.2,95.87,Warning
88.0,96.92,Normal
64.0,96.54,Normal
70.0,95.48,Normal
41.7,93.76,Danger
175.3,98.82,Danger
75.9,93.89,Warning
51.7,96.74,Warning
57.9,97.38,Warning
58.4,95.27,Warning
115.0,97.79,Warning
41.7,90.25,Danger
67.0,97.56,Normal
163.2,98.85,Danger
127.5,81.12,Danger
48.8,88.3,Danger
118.1,95.45,Warning
55.3,96.03,Warning
97.1,90.67,Warning
86.0,98.18,Normal
125.2,99.46,Danger
99.7,92.97,Warning
27.9,82.42,Danger
111.8,96.06,Warning
69.0,95.65,Normal
68.7,90.33,Warning
149.4,86.68,Danger
25.0,80.82,Danger
102.9,98.06,Warning
62.0,96.9,Normal
66.0,72.04,Danger
52.1,70.9,Danger
47.7,89.19,Danger
67.0,99.08,Normal
73.0,99.0,Normal
82.0,98.57,Normal
65.3,91.85,Warning
81.0,99.85,Normal
80.0,97.33,Normal
57.2,99.72,Warning
50.7,83.17,Danger
72.0,99.34,Normal
68.0,98.45,Normal
129.4,85.95,Danger
80.0,99.37,Normal
97.0,97.39,Normal
123.4,93.42,Danger
82.9,91.41,Warning
79.0,96.47,Normal
59.0,98.2,Warning
105.3,98.79,Warning
96.0,95.77,Normal
106.2,99.36,Warning
55.4,79.34,Danger
131.6,92.88,Danger
110.8,95.61,Warning
74.1,92.45,Warning
61.0,95.14,Normal
81.3,91.57,Warning
95.0,99.15,Normal
52.6,97.23,Warning
85.6,92.62,Warning
122.2,84.52,Danger
109.1,95.78,Warning
66.7,94.3,Warning
85.5,83.4,Danger
52.7,98.33,Warning
61.0,96.39,Normal
52.9,96.7,Warning
85.0,96.18,Normal
96.8,91.13,Warning
80.0,98.22,Normal
85.7,76.75,Danger
83.6,90.89,Warning
64.0,98.85,Normal
76.0,96.85,Normal
75.0,99.07,Normal
27.7,96.96,Danger
47.7,85.74,Danger
123.6,85.85,Danger
54.5,98.66,Warning
58.4,97.5,Warning
76.1,92.25,Warning
105.9,85.34,Danger
116.3,99.6,Warning
84.0,99.92,Normal
48.1,84.79,Danger
122.3,85.08,Danger
110.2,84.02,Danger
21.5,83.6,Danger
65.0,99.16,Normal
65.9,92.33,Warning
76.6,81.9,Danger
128.7,83.32,Danger
96.1,94.9,Warning
34.5,85.74,Danger
34.9,98.38,Danger
111.5,87.96,Danger
39.2,97.89,Danger
56.4,96.07,Warning
55.2,88.19,Danger
93.0,96.54,Normal
87.0,96.45,Normal
165.0,81.24,Danger
95.5,77.61,Danger
106.5,99.13,Warning
133.3,84.37,Danger
116.4,96.43,Warning
26.0,82.8,Danger
55.5,97.58,Warning
21.0,99.25,Danger
83.0,98.72,Normal
30.8,86.89,Danger
127.8,82.31,Danger
86.3,70.41,Danger
55.1,97.12,Warning
71.1,70.18,Danger
90.0,97.84,Normal
29.7,88.9,Danger
62.2,91.29,Warning
